date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2021-06-01,10047,567434,157,56,429,0,0,0,1,1,2
2021-06-02,10047,567434,161,58,440,0,0,0,1,1,2
2021-06-03,10047,567434,154,55,421,0,0,0,1,1,2
2021-06-04,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-05,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-06,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-07,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-08,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-09,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-10,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-11,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-12,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-13,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-14,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-15,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-16,10047,567434,161,58,440,0,0,0,1,1,2
2021-06-17,10047,567434,154,55,421,0,0,0,1,1,2
2021-06-18,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-19,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-20,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-21,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-22,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-23,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-24,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-25,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-26,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-27,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-28,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-29,10047,567434,157,56,429,0,0,0,1,1,2
2021-06-30,10047,567434,167,60,457,0,0,0,1,1,2
2021-06-01,10130,206440,42097,17869,115089,16,5,36,384,230,642
2021-06-02,10130,206440,45764,19425,125114,17,6,38,388,233,649
2021-06-03,10130,206440,46590,19776,127372,17,6,38,390,234,652
2021-06-04,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-05,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-06,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-07,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-08,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-09,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-10,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-11,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-12,10130,206440,43336,18394,118476,17,6,38,394,236,659
2021-06-13,10130,206440,44558,18913,121817,17,6,38,396,238,662
2021-06-14,10130,206440,38612,16389,105561,15,5,34,380,228,635
2021-06-15,10130,206440,48922,20765,133748,17,6,38,407,244,680
2021-06-16,10130,206440,45764,19425,125114,17,6,38,388,233,649
2021-06-17,10130,206440,46590,19776,127372,17,6,38,390,234,652
2021-06-18,10130,206440,48922,20765,133748,17,6,38,396,238,662
2021-06-19,10130,206440,43336,18394,118476,17,6,38,394,236,659
