date,shop,genre,item,sales,units
2022-04-01,32809,509434,34615036,314853,81
2022-04-01,39441,205582,43960372,158360,34
2022-04-01,4643,558873,9670097,152000,2
2022-04-01,22714,216158,1419512,142800,55
2022-04-01,55035,566647,44833667,93160,15
2022-04-01,39441,205582,45957260,87720,27
2022-04-01,52256,564286,43846543,79777,1
2022-04-01,34820,507843,49654126,74800,9
2022-04-01,32809,509434,53865282,73036,56
2022-04-01,39441,205611,45957240,71520,22
2022-04-01,4643,558873,9670730,56650,1
2022-04-01,39441,205611,45957237,53460,22
2022-04-01,22714,216158,57037748,45900,16
2022-04-01,37991,205582,83306692,45000,1
2022-04-01,34820,507843,49733648,43680,2
2022-04-01,21825,201351,25546311,43200,8
2022-04-01,1918,101535,65253459,39800,10
2022-04-01,4643,551180,9742655,32560,6
2022-04-01,27985,567623,41069821,30580,5
2022-04-01,28228,216173,1642238,28200,14
2022-04-01,21825,201351,25573993,27200,3
2022-04-01,16833,507843,16715789,26730,1
2022-04-01,34820,507843,49662808,26340,1
2022-04-01,4643,558873,9667730,24000,1
2022-04-01,55035,566647,44812908,23880,1
2022-04-01,39441,205582,43960175,23220,8
2022-04-01,27985,567623,47852339,22240,4
2022-04-01,55035,566647,44812930,22000,2
2022-04-01,55035,566647,3736481,20960,2
2022-04-01,39441,551228,43960190,19900,5
2022-04-01,31464,566647,46123875,19600,2
2022-04-01,34820,507843,49751472,19440,3
2022-04-01,39441,205611,45245638,17920,5
2022-04-01,39441,551228,43960195,17880,6
2022-04-01,16833,567538,16715739,17820,1
2022-04-01,27985,567623,41069845,17800,1
2022-04-01,37719,205582,19476971,16500,1
2022-04-01,9435,558846,34944399,16170,3
2022-04-01,21707,551732,64824406,15800,1
2022-04-01,27985,567623,45262660,15200,2
2022-04-01,34820,507843,49654127,14760,1
2022-04-01,39441,205611,43960474,14320,4
2022-04-01,10801,402279,33072874,14080,4
2022-04-01,18788,206471,41681539,14000,1
2022-04-01,31464,566647,46123873,13978,2
2022-04-01,33112,206361,49118076,13800,1
2022-04-01,1918,101535,65253463,13557,3
2022-04-01,37719,205582,19477141,13200,1
2022-04-01,28488,206440,23539760,13000,1
2022-04-01,28488,558846,23540057,13000,1
2022-04-01,22714,216158,1419407,12750,3
2022-04-01,18788,551228,41681494,12500,1
2022-04-01,18788,551228,41681496,12500,1
2022-04-01,10801,402279,33072869,12210,2
2022-04-01,39441,551228,43960191,11940,3
2022-04-01,20021,206440,4865977,11800,1
2022-04-01,22714,216158,57037749,11400,3
2022-04-01,22966,206471,1568501,11316,2
2022-04-01,4643,551180,9785699,11000,3
2022-04-01,6817,509417,50049762,10818,2
2022-04-01,10801,402279,33072868,10340,2
2022-04-01,22714,216158,1420289,10320,4
2022-04-01,12356,110435,44233511,10000,1
2022-04-01,12356,110435,55612804,9980,1
2022-04-01,32809,509434,34615043,9960,2
2022-04-01,39441,551228,43960203,9960,2
2022-04-01,39441,551228,43960200,9920,4
2022-04-01,32809,509434,34615101,9900,5
2022-04-01,33112,558846,53483530,9900,2
2022-04-01,33112,558846,53483528,9900,2
2022-04-01,16833,507843,15841007,9900,1
2022-04-01,20021,206440,58812089,9800,1
2022-04-01,22966,206471,2327078,9660,1
2022-04-01,37094,207288,3818531,9600,5
2022-04-01,23582,567538,42563852,9445,1
2022-04-01,22966,206471,2327070,9146,2
2022-04-01,28488,551180,23541322,9000,2
2022-04-01,34820,507843,49723247,8980,1
2022-04-01,52578,201632,58388107,8960,2
2022-04-01,52578,201632,58388109,8960,2
2022-04-01,27985,567623,42703861,8200,2
2022-04-01,12234,214781,39694979,8100,1
2022-04-01,22966,206471,1568492,8100,1
2022-04-01,5567,510003,14590978,8048,1
2022-04-01,22714,216158,57037717,8040,3
2022-04-01,28488,551180,26127618,8000,1
2022-04-01,32809,509434,34615027,7980,1
2022-04-01,21016,100487,36498498,7980,1
2022-04-01,37621,214099,55840666,7700,1
2022-04-01,55035,566647,44865317,7480,1
2022-04-01,1918,101535,65253467,7480,1
2022-04-01,21825,506539,12037481,7200,2
2022-04-01,41049,206440,12497508,7182,2
2022-04-01,16278,509434,56574442,7120,3
2022-04-01,37621,214099,55841050,7120,1
2022-04-01,1918,207774,24791828,7000,2
2022-04-01,34820,567623,49763637,6980,1
2022-04-01,34820,507843,49689254,6980,1
2022-04-01,12234,567645,39695099,6900,1
2022-04-01,12356,110435,56681440,6880,1
2022-04-01,12234,214781,27872126,6800,1
2022-04-01,10801,402279,33072855,6600,2
2022-04-01,37719,205582,19477142,6600,1
2022-04-01,34820,507843,49751473,6380,1
2022-04-01,10801,402279,25399656,6380,1
