date,shop,genre,item,sales,units
2021-04-01,23590,566403,50379647,726660,18
2021-04-01,23590,566403,50379654,565580,14
2021-04-01,23590,566403,50379650,536800,10
2021-04-01,525,567664,56739388,480000,55
2021-04-01,52256,564286,43935897,191960,2
2021-04-01,23590,502835,29764541,159540,6
2021-04-01,23590,566403,58668294,155960,3
2021-04-01,12356,110435,51576558,149000,24
2021-04-01,5829,558873,12157907,118000,1
2021-04-01,42258,100487,53889257,107800,11
2021-04-01,23590,566403,50379626,104240,2
2021-04-01,11503,206471,14477255,102443,51
2021-04-01,22714,216158,1419512,96900,37
2021-04-01,3759,565724,78865176,93000,1
2021-04-01,37991,205582,83306692,90000,2
2021-04-01,525,567662,63222928,89820,9
2021-04-01,147,206361,56257273,84000,13
2021-04-01,23590,566403,50379669,79940,2
2021-04-01,525,567662,56729173,79800,10
2021-04-01,32809,509434,53865282,74340,58
2021-04-01,22714,216158,57037748,68850,27
2021-04-01,39701,502280,12018551,67600,2
2021-04-01,147,206363,42296264,66000,14
2021-04-01,525,567662,56749821,65780,11
2021-04-01,11503,206471,14477251,65065,35
2021-04-01,525,567662,63223070,64740,12
2021-04-01,37991,205582,83306721,64000,1
2021-04-01,525,567662,56743199,63840,8
2021-04-01,525,567664,56735629,62820,6
2021-04-01,47281,555421,59229505,62694,6
2021-04-01,525,567662,56743193,55860,7
2021-04-01,42258,100487,48865260,50400,7
2021-04-01,11503,206471,8379727,50193,27
2021-04-01,525,567662,78359768,49900,5
2021-04-01,23590,564895,82637588,48800,1
2021-04-01,525,567662,56743201,47880,6
2021-04-01,23590,566403,58668261,46860,2
2021-04-01,23590,566403,58668276,45480,2
2021-04-01,525,567664,57803149,44820,9
2021-04-01,39701,558873,12022491,44800,1
2021-04-01,11503,206440,2734313,44341,22
2021-04-01,39441,205611,45957237,43560,21
2021-04-01,47281,555421,59229499,42960,2
2021-04-01,23590,566403,50379627,42800,1
2021-04-01,23590,566403,50379637,42720,1
2021-04-01,11503,206471,8379955,42064,18
2021-04-01,525,567662,56743211,41880,6
2021-04-01,18832,100487,27493659,40000,4
2021-04-01,525,567662,56729107,35400,3
2021-04-01,525,567664,56729580,35200,4
2021-04-01,32798,567664,56735629,34900,5
2021-04-01,34820,216424,49640264,34580,7
2021-04-01,11503,206440,1647489,33638,19
2021-04-01,34820,214781,49676314,33360,4
2021-04-01,147,206363,47377546,32800,4
2021-04-01,525,567662,56743150,31920,2
2021-04-01,18788,205611,41682337,31000,1
2021-04-01,18788,205611,41682000,31000,1
2021-04-01,34820,507843,49723247,30200,5
2021-04-01,34820,507843,49654126,29920,5
2021-04-01,31464,566647,46123875,29400,2
2021-04-01,42149,206471,3768482,29200,2
2021-04-01,21825,201351,25546311,28800,5
2021-04-01,525,567664,56743184,27920,4
2021-04-01,525,567664,56743146,27920,4
2021-04-01,19199,506539,56366450,27000,15
2021-04-01,525,567662,56729468,27000,2
2021-04-01,525,567664,56743195,26400,3
2021-04-01,34820,507843,49779544,25520,2
2021-04-01,23774,201184,59245703,24400,5
2021-04-01,26451,508456,4146731,24200,2
2021-04-01,525,567662,56743134,23940,3
2021-04-01,39701,408789,12022531,23500,1
2021-04-01,11503,206440,1647295,22935,15
2021-04-01,8460,216424,41606746,22800,1
2021-04-01,47281,555421,59228691,22417,1
2021-04-01,525,563339,50497005,22340,2
2021-04-01,37719,563689,19476842,22000,1
2021-04-01,525,563342,48765669,21600,7
2021-04-01,525,567662,78359781,21600,2
2021-04-01,21707,206440,64616434,21600,1
2021-04-01,11503,206440,14477188,21406,14
2021-04-01,47281,555421,59229506,20136,2
2021-04-01,12356,110435,44233555,20100,3
2021-04-01,525,567664,78359774,20000,2
2021-04-01,18788,205611,41682336,20000,1
2021-04-01,525,567664,56749226,19920,4
2021-04-01,18832,100487,32784012,19800,1
2021-04-01,27841,551180,57457644,19800,1
2021-04-01,39701,558873,12018562,19580,1
2021-04-01,34820,216424,49640266,19480,2
2021-04-01,21825,201351,25589540,19200,2
2021-04-01,27841,551180,48132616,19000,3
2021-04-01,525,563342,44310751,18960,1
2021-04-01,42258,100487,48865275,18600,3
2021-04-01,42258,100487,48865259,18600,3
2021-04-01,20767,565724,4212073,18380,1
2021-04-01,34820,507843,49669311,18240,1
2021-04-01,525,563339,38585843,18000,4
2021-04-01,26876,509417,45167512,18000,1
2021-04-01,525,563339,36752317,17940,7
2021-04-01,27985,567623,41069845,17800,1
2021-04-01,3759,565724,56729915,17300,1
2021-04-01,17435,101020,4367989,17200,1
2021-04-01,28488,558873,24109606,17000,1
2021-04-01,18832,100487,32787640,16800,1
2021-04-01,147,206363,41486031,16400,2
2021-04-01,9435,558846,34944400,16170,3
2021-04-01,22714,216158,57037706,16080,6
2021-04-01,47942,206440,32687309,16080,5
2021-04-01,32798,567664,56739388,16000,2
2021-04-01,32809,509434,34615027,15960,2
2021-04-01,525,567662,56729506,15960,2
2021-04-01,147,558873,41679251,15900,1
2021-04-01,3759,565724,78865175,15800,1
2021-04-01,147,206361,41486041,15800,1
2021-04-01,27841,551180,48126025,15600,2
2021-04-01,525,567664,56741839,15600,2
2021-04-01,3759,565724,56729825,15600,1
2021-04-01,18832,100487,32780755,15500,1
2021-04-01,39441,205582,45957260,15480,3
2021-04-01,47281,555421,59228693,15229,1
2021-04-01,18788,206471,52312645,15000,1
2021-04-01,34820,567623,49676288,14990,1
2021-04-01,33112,206361,58280438,14800,1
2021-04-01,11503,206440,8379873,14795,5
2021-04-01,34820,507843,49733647,14760,1
2021-04-01,42149,206471,3768483,14600,1
2021-04-01,21825,506539,8939156,14000,1
2021-04-01,1918,101535,23426864,13863,3
2021-04-01,44222,560271,19323333,13720,5
2021-04-01,9435,551180,42046021,13600,2
2021-04-01,27841,551180,48132617,13600,2
2021-04-01,17904,402279,48755555,13500,5
2021-04-01,11018,206440,30224484,13500,4
2021-04-01,3759,565724,3078002,13338,2
2021-04-01,11503,206440,8379691,13013,7
2021-04-01,28488,558846,27851286,13000,1
2021-04-01,38368,564895,41276646,12800,1
2021-04-01,18788,551228,41681494,12500,1
2021-04-01,18788,551228,41680664,12500,1
2021-04-01,525,563342,63109564,12400,1
2021-04-01,525,563342,48765670,12310,1
