date,shop,genre,item,sales,units
2019-12-01,1050,506539,56263776,259065,92
2019-12-01,525,567664,57803149,258960,49
2019-12-01,1050,506539,41731298,167930,64
2019-12-01,525,567662,63223070,164340,31
2019-12-01,525,567664,56735629,160540,21
2019-12-01,147,206363,47377546,136000,16
2019-12-01,1050,506539,36785763,129564,34
2019-12-01,1050,506539,56263771,113960,40
2019-12-01,1050,506539,36783423,101983,17
2019-12-01,1050,506539,36778487,100378,31
2019-12-01,1050,506539,36783428,97128,32
2019-12-01,525,567662,78359394,79840,7
2019-12-01,27841,558873,24184982,77400,3
2019-12-01,147,206363,42296264,75900,11
2019-12-01,1050,506539,36787657,74474,13
2019-12-01,32809,509434,53865282,74340,60
2019-12-01,525,567662,56749821,71760,12
2019-12-01,525,567664,78359012,60000,6
2019-12-01,1050,506539,36787434,55177,20
2019-12-01,1050,506539,36787437,48570,14
2019-12-01,525,567664,56739388,44000,5
2019-12-01,1050,506539,36780822,43848,28
2019-12-01,1050,506539,36785427,43188,11
2019-12-01,525,567664,78359423,41250,5
2019-12-01,525,567662,63222928,39920,4
2019-12-01,1050,506539,36785432,38856,10
2019-12-01,9435,558873,79233256,38400,3
2019-12-01,1050,506539,36785785,38390,10
2019-12-01,29222,301577,3743876,37800,10
2019-12-01,27316,563689,1418896,35880,4
2019-12-01,39441,205611,45957240,35760,11
2019-12-01,1050,506539,55803887,35393,6
2019-12-01,1050,506539,29374683,34992,3
2019-12-01,1050,506539,36782556,33593,7
2019-12-01,29222,301577,3744892,32220,9
2019-12-01,11503,206440,26096756,31840,15
2019-12-01,34820,510003,49723255,31080,6
2019-12-01,525,567664,78359414,30320,4
2019-12-01,34820,507843,49733647,30240,2
2019-12-01,525,567664,56742343,29940,1
2019-12-01,32138,502280,50996,29300,1
2019-12-01,23774,201184,59245703,29280,6
2019-12-01,1050,506539,36781932,27970,9
2019-12-01,1050,506539,36785775,26873,7
2019-12-01,33112,206361,49118156,26080,2
2019-12-01,525,563342,48765669,25920,12
2019-12-01,19199,506539,56366450,25200,16
2019-12-01,525,567662,78361487,23920,3
2019-12-01,525,563339,36752311,23460,14
2019-12-01,525,563342,38585496,23250,3
2019-12-01,27841,558873,24184237,22800,1
2019-12-01,1050,506539,36784418,22680,7
2019-12-01,27841,558873,23250401,21800,1
2019-12-01,1050,506539,32053375,21580,10
2019-12-01,11503,206440,79535572,21520,8
2019-12-01,1050,506539,36783509,21370,7
2019-12-01,18788,205611,80224113,21000,1
2019-12-01,18832,100487,27493659,20000,2
2019-12-01,28488,558873,82905454,20000,1
2019-12-01,6817,510003,79059146,20000,1
2019-12-01,525,567662,78359137,19960,2
2019-12-01,29222,301577,3728369,19920,4
2019-12-01,525,567664,56749226,19920,3
2019-12-01,9888,100487,3740610,19800,1
2019-12-01,525,567664,78359422,19740,3
2019-12-01,28228,502835,1638478,19630,13
2019-12-01,525,563342,48765678,19600,6
2019-12-01,15538,100487,65053579,19598,2
2019-12-01,1050,506539,56263787,19440,18
2019-12-01,1050,506539,35078536,19440,4
2019-12-01,21825,201351,25546311,19200,4
2019-12-01,525,563342,78352673,18800,1
2019-12-01,5598,201184,16273426,18625,3
2019-12-01,525,563339,32530500,18240,7
2019-12-01,22714,216158,1419512,17850,7
2019-12-01,9435,558873,79236882,17620,1
2019-12-01,18650,206440,39744801,17380,8
2019-12-01,33112,206361,49118181,17110,1
2019-12-01,27841,558873,23098408,16800,1
2019-12-01,6817,510003,38668336,16200,1
2019-12-01,1050,506539,36780493,16190,4
2019-12-01,525,563339,63273277,16140,2
