date,shop,genre,item,sales,units
2020-10-01,23590,566403,50379654,246970,6
2020-10-01,525,567664,56739388,208000,26
2020-10-01,147,206363,47377546,144500,16
2020-10-01,147,206363,42296264,139620,26
2020-10-01,23590,502835,29764541,113960,4
2020-10-01,23590,566403,50379626,103540,2
2020-10-01,525,567662,63223070,99600,17
2020-10-01,29191,558873,82944404,85000,1
2020-10-01,32809,509434,53865282,83780,67
2020-10-01,525,567662,56749821,83720,14
2020-10-01,1918,101535,24331365,72304,16
2020-10-01,37991,205582,83306721,64000,1
2020-10-01,34820,507843,49654126,63840,8
2020-10-01,17904,402279,48755555,59400,22
2020-10-01,11503,206440,8379454,57629,27
2020-10-01,22714,216158,1419512,56100,22
2020-10-01,525,567662,56729173,55860,7
2020-10-01,39441,205611,45957237,53460,21
2020-10-01,21825,201351,25546311,52800,11
2020-10-01,23590,566403,58668294,51600,2
2020-10-01,23590,566403,58668261,51600,2
2020-10-01,27841,558873,24184982,51600,2
2020-10-01,23590,566403,50379631,51190,1
2020-10-01,525,567662,63222928,49900,5
2020-10-01,23774,201184,59245703,48800,10
2020-10-01,147,206361,56257270,47040,7
2020-10-01,19199,506539,56366450,45900,15
2020-10-01,34820,507843,49723247,45360,6
2020-10-01,525,567664,57803149,44820,9
2020-10-01,39701,558873,83399973,44800,1
2020-10-01,15538,502280,27641323,43799,1
2020-10-01,47281,555421,59229499,42998,1
2020-10-01,11503,206471,8379804,39402,16
2020-10-01,34820,507843,49662807,38280,3
2020-10-01,34820,507843,49662808,37680,2
2020-10-01,49388,551180,51882347,35400,1
2020-10-01,525,567664,56735629,34900,5
2020-10-01,29191,558873,4139688,34800,1
2020-10-01,23774,201184,59245701,33000,3
2020-10-01,525,563339,59770219,31680,6
2020-10-01,47281,555421,59229505,31437,3
2020-10-01,525,567664,56749226,29880,5
2020-10-01,525,563339,38585899,29800,3
2020-10-01,39701,502221,10457631,29800,1
2020-10-01,27985,567623,41069845,29600,2
2020-10-01,3759,565724,19633080,28028,6
2020-10-01,525,567662,56729468,27000,2
2020-10-01,27841,558873,24184314,25800,1
2020-10-01,23590,566403,58668276,25800,1
2020-10-01,26549,216173,3753389,25160,13
2020-10-01,11503,206440,1647352,24079,10
2020-10-01,32798,567664,56739388,24000,3
2020-10-01,147,206361,41680208,24000,3
2020-10-01,525,563342,38585546,23840,5
2020-10-01,12356,110435,56681440,23760,4
2020-10-01,11503,206471,8379525,23661,9
2020-10-01,525,563342,38585496,23250,3
2020-10-01,8460,216424,41606746,22800,1
2020-10-01,11503,206471,8379829,21890,9
2020-10-01,22966,206471,1457543,21714,4
2020-10-01,34820,507843,49689257,21520,2
2020-10-01,31464,566647,46123873,20967,2
2020-10-01,32138,408789,50984,20880,1
2020-10-01,525,563339,36752311,20700,7
2020-10-01,22966,206471,3106248,20640,2
2020-10-01,18832,100487,27493659,20000,2
2020-10-01,42149,206440,3764739,20000,2
2020-10-01,28228,564895,1641705,19920,8
2020-10-01,16833,507843,15841007,19800,2
2020-10-01,147,206363,78301241,19470,3
2020-10-01,39441,205611,45957240,17880,5
2020-10-01,23590,564895,82637510,17800,1
2020-10-01,525,567664,56729629,17600,2
2020-10-01,49153,555421,2689592,17480,1
2020-10-01,40454,210413,29573984,17394,6
2020-10-01,147,206363,41678858,16830,3
2020-10-01,525,567664,56729230,16500,2
2020-10-01,18832,100487,32763957,16000,1
2020-10-01,32798,567662,56729173,15960,2
2020-10-01,39441,205611,45245641,15920,3
2020-10-01,16833,567538,16715729,15840,2
2020-10-01,34820,507843,49654127,15760,2
2020-10-01,525,563339,78349827,15360,1
2020-10-01,11503,206471,8379504,15323,7
2020-10-01,28488,558846,27850196,15000,1
2020-10-01,49153,555421,2689590,14980,1
2020-10-01,32809,509434,34615043,14940,3
2020-10-01,32798,567664,78358979,14940,2
2020-10-01,39441,205611,56716536,14900,3
2020-10-01,11503,206471,8379546,14872,7
2020-10-01,33112,558873,83131905,14850,1
2020-10-01,18832,100487,32763644,14800,1
2020-10-01,525,563342,78353561,14800,1
2020-10-01,18832,508599,34446627,14500,1
2020-10-01,32138,558846,49846,14400,1
2020-10-01,525,563342,38585495,14280,4
2020-10-01,32138,558846,49850,14025,1
2020-10-01,28488,558846,27849685,14000,1
2020-10-01,525,567662,56742670,13960,2
2020-10-01,1918,101535,23426864,13863,3
2020-10-01,1918,101535,17429042,13836,3
2020-10-01,147,558873,41679376,13750,1
2020-10-01,525,567664,56749887,13500,3
2020-10-01,27985,567623,45262746,13300,1
2020-10-01,11503,206471,8379812,13134,6
2020-10-01,22714,216158,57037757,13120,3
2020-10-01,34820,507843,49779538,12960,2
2020-10-01,39441,205611,45245638,12800,10
2020-10-01,34820,101020,49674091,12720,4
2020-10-01,525,563342,48765670,12310,1
2020-10-01,11503,206440,1647295,12232,8
2020-10-01,3915,567645,58782358,12000,1
2020-10-01,525,567664,78361361,11960,2
2020-10-01,525,563342,48765669,11880,5
2020-10-01,39441,205611,56716535,11880,3
2020-10-01,9435,558846,34944408,11880,2
2020-10-01,11503,206471,16711430,11836,4
2020-10-01,525,567662,56729107,11800,1
2020-10-01,22966,206471,2327050,11784,2
2020-10-01,147,206471,41679869,11700,1
2020-10-01,525,563342,38586005,11520,1
2020-10-01,147,206363,41678876,11220,2
