date,shop,genre,item,sales,units
2018-10-01,525,567664,56735629,230340,32
2018-10-01,525,563339,48997875,83400,5
2018-10-01,525,563342,64467989,82800,1
2018-10-01,32809,509434,53865282,75520,57
2018-10-01,525,567662,63223070,49800,10
2018-10-01,525,567664,78358631,46000,5
2018-10-01,525,563339,78347840,41760,1
2018-10-01,525,567662,63222928,39920,4
2018-10-01,16833,567538,80037942,34992,2
2018-10-01,525,567664,57803149,34860,6
2018-10-01,525,563339,78354905,34800,1
2018-10-01,11503,206440,79533694,34500,22
2018-10-01,6817,510003,38668336,32400,2
2018-10-01,525,567662,56734942,29940,2
2018-10-01,525,567662,56749821,29900,5
2018-10-01,525,563339,78354675,29640,3
2018-10-01,525,567662,78358649,27920,4
2018-10-01,525,563339,78349611,26820,4
2018-10-01,17435,101020,4367984,25800,2
2018-10-01,27841,558873,24184314,25800,1
2018-10-01,147,206363,47377546,25500,3
2018-10-01,525,567662,78358625,25200,3
2018-10-01,27841,558873,24184306,24800,1
2018-10-01,525,563342,36395879,24800,1
2018-10-01,525,567662,78358640,23940,3
2018-10-01,525,567664,78358615,23400,3
2018-10-01,28228,502835,82870504,23220,9
2018-10-01,29222,301577,3732992,22320,3
2018-10-01,525,563342,48765669,21600,5
2018-10-01,525,567664,56745236,21600,4
2018-10-01,525,567662,78358399,20940,3
2018-10-01,525,563339,78349096,20280,1
2018-10-01,525,563339,78349418,18800,1
2018-10-01,14564,558846,79233103,18360,2
2018-10-01,23774,201184,59245699,17200,2
2018-10-01,33112,206361,49118181,16800,1
2018-10-01,525,563339,78353688,16700,1
2018-10-01,525,567664,78358604,15960,2
2018-10-01,525,563339,78349693,15840,4
2018-10-01,18832,100487,32780755,15500,1
2018-10-01,11503,206471,79535870,14946,6
2018-10-01,525,567664,56749887,14340,3
2018-10-01,23774,201184,59245703,14247,3
2018-10-01,525,567664,78357746,13960,2
2018-10-01,11503,206440,79533691,13800,5
2018-10-01,525,563342,48765678,13720,2
2018-10-01,18832,100487,32777184,13600,1
2018-10-01,525,563342,51524796,13400,2
2018-10-01,525,563339,78349480,13262,4
2018-10-01,17904,401534,51146141,13000,2
2018-10-01,525,563339,50496988,12960,3
2018-10-01,9435,558846,79236451,12440,1
2018-10-01,5567,510003,78906525,12282,3
2018-10-01,26451,508456,4146731,11988,1
2018-10-01,525,567664,57770066,11940,3
2018-10-01,12234,214781,39694979,11600,2
2018-10-01,525,563339,78349188,11400,3
2018-10-01,27841,551180,57457561,11400,1
2018-10-01,29222,301577,3743876,11340,3
2018-10-01,29222,301577,3744892,11040,3
2018-10-01,19199,506539,56366450,11000,2
2018-10-01,525,567662,78358619,10800,1
2018-10-01,525,563339,78353384,10360,1
2018-10-01,18832,100487,27493659,10000,1
2018-10-01,525,563339,78362776,10000,1
2018-10-01,525,563342,78353559,9980,1
2018-10-01,525,567664,56749226,9960,2
2018-10-01,17904,402279,80101262,9800,2
2018-10-01,9435,558873,79236426,9800,1
2018-10-01,27841,551180,11487981,9800,1
2018-10-01,15538,560271,79937224,9799,1
2018-10-01,16833,507843,15841007,9720,1
2018-10-01,18832,100487,32783695,9000,1
2018-10-01,9435,558846,79235839,8995,1
2018-10-01,525,567662,78358656,8980,1
2018-10-01,525,563342,38585546,8940,3
2018-10-01,24269,502221,33273647,8900,5
2018-10-01,15538,560271,79929410,8799,1
2018-10-01,525,563339,78354653,8640,1
2018-10-01,17435,101020,4368917,8600,1
2018-10-01,11503,206440,79535730,8307,3
2018-10-01,15538,207288,79928181,7980,1
2018-10-01,525,563339,78349481,7960,1
2018-10-01,5567,510003,26153688,7920,4
2018-10-01,525,563342,38585496,7750,1
2018-10-01,20767,560271,4158251,7600,1
2018-10-01,22966,206471,2327050,7520,2
2018-10-01,18788,560271,80218061,7500,3
2018-10-01,3759,565724,23185017,7452,1
2018-10-01,525,563339,78352549,7280,1
2018-10-01,12234,567645,17796003,7200,1
2018-10-01,32809,509434,7145557,7000,5
2018-10-01,12234,567645,2926433,7000,1
2018-10-01,525,567664,78357744,6980,1
2018-10-01,32809,564895,83117365,6960,2
