date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2021-04-01,147,206361,111000,18,18,731,672,31261,2,4.19,714
2021-04-01,147,206363,161320,30,30,1296,1227,67234,2,4.4,1179
2021-04-01,147,206440,0,0,0,4,4,0,0,,0
2021-04-01,147,206471,0,0,0,62,56,0,0,3.33,6
2021-04-01,147,304080,0,0,0,12,10,0,0,4.33,3
2021-04-01,147,408789,0,0,0,1,1,0,0,,0
2021-04-01,147,502221,0,0,0,1,1,0,0,4.0,1
2021-04-01,147,551180,0,0,0,7,6,0,0,5.0,1
2021-04-01,147,558846,24200,6,6,132,116,21300,0,4.36,78
2021-04-01,147,558873,15900,1,1,19,19,15900,0,4.67,3
2021-04-01,525,563339,256532,75,72,1673,1547,171292,0,4.34,260
2021-04-01,525,563342,125390,27,25,552,519,81888,0,4.41,2141
2021-04-01,525,567662,740480,91,91,565,504,163415,0,4.41,637
2021-04-01,525,567664,765100,94,94,711,651,83017,0,4.61,2481
2021-04-01,1918,101535,33273,8,8,239,216,19419,2,4.71,1369
2021-04-01,1918,207774,7186,2,2,45,44,7186,0,4.6,225
2021-04-01,2625,216173,0,0,0,2,2,0,0,,0
2021-04-01,2625,551732,0,0,0,4,4,0,0,,0
2021-04-01,3032,205761,0,0,0,4,3,0,0,4.59,32
2021-04-01,3759,101020,4907,1,0,0,0,0,0,,0
2021-04-01,3759,565724,178064,10,0,0,0,0,0,,0
2021-04-01,3915,201184,0,0,0,2,2,0,0,2.5,2
2021-04-01,3915,214099,1920,1,1,1,1,1920,0,4.33,3
2021-04-01,3915,506536,0,0,0,5,5,0,0,4.8,5
2021-04-01,3915,566061,0,0,0,2,1,0,0,5.0,3
2021-04-01,3915,567645,9600,4,4,53,50,7200,0,4.39,719
2021-04-01,4493,207288,20677,21,21,239,228,3113,0,3.77,267
2021-04-01,4493,216173,2992,3,3,26,24,997,0,4.08,64
2021-04-01,4493,408789,3380,2,2,60,57,1690,0,4.41,99
2021-04-01,4493,502280,0,0,0,1,1,0,0,4.0,1
2021-04-01,5567,205761,0,0,0,2,2,0,0,4.5,16
2021-04-01,5567,510003,0,0,0,4,4,0,0,4.67,6
2021-04-01,5598,201184,4293,1,1,3,3,4293,0,4.0,1
2021-04-01,5829,206361,0,0,0,2,2,0,0,,0
2021-04-01,5829,206363,0,0,0,4,4,0,0,,0
2021-04-01,5829,207288,0,0,0,1,1,0,0,,0
2021-04-01,5829,301577,0,0,0,4,4,0,0,,0
2021-04-01,5829,304080,0,0,0,5,5,0,0,,0
2021-04-01,5829,408789,0,0,0,6,6,0,0,,0
2021-04-01,5829,551180,0,0,0,48,44,0,0,,0
2021-04-01,5829,558846,0,0,0,43,39,0,0,,0
2021-04-01,5829,558873,118000,1,1,137,127,118000,0,5.0,1
2021-04-01,6247,551228,0,0,0,6,6,0,0,5.0,1
2021-04-01,6817,507843,0,0,0,1,1,0,0,4.29,7
2021-04-01,6817,508456,0,0,0,23,21,0,0,4.6,5
2021-04-01,6817,509417,7991,2,2,33,33,7991,0,4.54,43
2021-04-01,6817,510003,0,0,0,39,39,0,0,4.43,53
2021-04-01,6817,567645,0,0,0,1,1,0,0,4.73,26
2021-04-01,7704,560271,0,0,0,2,2,0,0,,0
2021-04-01,7986,201632,12000,1,1,6,5,12000,0,,0
2021-04-01,7986,206440,0,0,0,11,9,0,0,,0
2021-04-01,7986,206471,0,0,0,1,1,0,0,,0
2021-04-01,7986,401534,0,0,0,4,4,0,0,5.0,1
2021-04-01,8460,201632,0,0,0,3,3,0,0,5.0,7
2021-04-01,8460,216424,22800,1,1,6,5,22800,0,4.77,513
2021-04-01,9159,110365,0,0,0,21,19,0,0,4.71,827
2021-04-01,9159,201632,0,0,0,1,1,0,0,4.21,14
2021-04-01,9159,207288,0,0,0,1,1,0,0,4.88,8
2021-04-01,9159,551732,0,0,0,2,2,0,0,4.7,10
2021-04-01,9159,551736,0,0,0,19,19,0,0,4.89,121
