date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2025-10-01,113,215430,0,0,0,1,1,0,0,,0
2025-10-01,113,551228,0,0,0,22,22,0,0,4.5,2
2025-10-01,202,206363,0,0,0,1,1,0,0,5.0,1
2025-10-01,202,206440,0,0,0,15,15,0,0,,0
2025-10-01,202,206471,9366,3,3,37,35,9366,0,5.0,4
2025-10-01,202,551180,4984,1,1,57,56,4984,0,4.52,268
2025-10-01,202,558846,4968,1,1,82,77,4968,0,4.61,126
2025-10-01,202,558873,0,0,0,24,22,0,0,4.39,23
2025-10-01,287,110632,152796,25,25,214,206,46138,0,4.55,169
2025-10-01,287,506539,0,0,0,11,9,0,0,5.0,5
2025-10-01,287,511293,94337,17,17,189,176,20229,0,4.7,312
2025-10-01,287,563339,102458,15,15,187,175,82471,0,4.54,204
2025-10-01,287,563342,711174,36,34,320,307,531612,0,4.62,956
2025-10-01,287,567665,158826,21,21,306,296,133502,0,4.64,489
2025-10-01,402,101020,6000,3,3,137,122,4000,0,4.29,4833
2025-10-01,402,205761,0,0,0,6,5,0,0,,0
2025-10-01,402,214781,2370,1,1,4,4,2370,0,4.0,25
2025-10-01,402,216173,0,0,0,7,6,0,0,5.0,1
2025-10-01,402,216424,0,0,0,3,3,0,0,4.76,222
2025-10-01,402,502835,0,0,0,1,1,0,0,,0
2025-10-01,402,509434,0,0,0,1,1,0,0,,0
2025-10-01,402,510003,6800,1,1,24,22,6800,0,4.46,85
2025-10-01,402,551736,0,0,0,1,1,0,0,,0
2025-10-01,402,565724,0,0,0,6,6,0,0,,0
2025-10-01,491,207802,0,0,0,1,1,0,0,5.0,1
2025-10-01,491,214099,0,0,0,1,1,0,0,5.0,2
2025-10-01,491,563339,1043197,159,159,1450,1365,435396,5,4.65,15973
2025-10-01,491,563342,884944,102,102,993,922,185692,0,4.67,9437
2025-10-01,491,567251,0,0,0,3,3,0,0,,0
2025-10-01,491,567662,361742,43,43,179,171,38379,0,4.61,2589
2025-10-01,491,567664,365231,31,31,515,482,116190,0,4.65,3566
2025-10-01,491,567665,0,0,0,1,1,0,0,5.0,1
2025-10-01,525,201351,0,0,0,1,1,0,0,,0
2025-10-01,525,214099,0,0,0,1,1,0,0,,0
2025-10-01,525,506536,1840,1,1,2,2,1840,0,4.32,35
2025-10-01,525,563339,266250,64,64,817,783,215382,1,4.38,412
2025-10-01,525,563342,98480,24,24,339,335,57153,0,4.42,2627
2025-10-01,525,567662,388780,44,44,278,253,124540,1,4.5,1622
2025-10-01,525,567664,366260,42,42,795,739,134927,2,4.7,7562
2025-10-01,678,201351,4634,1,1,5,5,4634,0,4.5,2
2025-10-01,678,214099,0,0,0,4,3,0,0,3.0,1
2025-10-01,678,214781,8149,1,1,1,1,8149,0,,0
2025-10-01,678,506536,9251,3,3,18,17,6399,0,4.5,16
2025-10-01,678,564647,44013,5,5,60,59,29410,0,4.73,33
2025-10-01,678,567645,12778,1,1,3,3,12778,0,,0
