date,shop,genre,sales,units,orders,page_views,visitors,carts,reviews_posted,avg_rating,review_count
2019-06-01,147,206361,600,1,1,17,16,600,0,4.33,48
2019-06-01,147,206363,288700,41,41,703,638,28571,6,4.26,213
2019-06-01,147,206440,0,0,0,1,1,0,0,,0
2019-06-01,147,206471,0,0,0,3,3,0,0,,0
2019-06-01,147,304080,0,0,0,5,5,0,0,,0
2019-06-01,147,558846,0,0,0,60,48,0,0,,0
2019-06-01,147,558873,0,0,0,4,4,0,0,,0
2019-06-01,525,506536,0,0,0,6,5,0,0,4.38,29
2019-06-01,525,563339,272976,75,75,923,878,191779,0,4.24,252
2019-06-01,525,563342,130040,29,29,550,520,89990,0,4.37,2308
2019-06-01,525,567662,632880,82,82,513,482,83747,0,4.43,541
2019-06-01,525,567664,423680,61,61,540,504,76218,0,4.58,2771
2019-06-01,1050,201632,0,0,0,1,1,0,0,5.0,1
2019-06-01,1050,214099,0,0,0,5,5,0,0,4.34,70
2019-06-01,1050,402279,0,0,0,15,15,0,0,3.95,80
2019-06-01,1050,506539,465123,158,158,3555,3381,79479,8,4.68,66968
2019-06-01,1918,101535,9057,2,2,125,120,9057,0,4.68,721
2019-06-01,1918,207774,9760,3,3,28,27,6260,1,4.48,108
2019-06-01,2625,201925,0,0,0,10,10,0,0,,0
2019-06-01,3032,205761,3600,1,1,4,4,3600,0,4.5,8
2019-06-01,3244,551228,0,0,0,163,156,0,0,4.34,291
2019-06-01,3915,201184,0,0,0,1,1,0,0,,0
2019-06-01,3915,506536,0,0,0,1,1,0,0,4.5,2
2019-06-01,3915,566061,0,0,0,2,2,0,0,,0
2019-06-01,3915,567645,7960,4,4,31,31,3160,0,4.38,623
2019-06-01,4493,100487,0,0,0,1,1,0,0,,0
2019-06-01,4493,207288,1648,2,2,154,146,824,0,3.71,230
2019-06-01,4493,216173,680,1,1,16,16,680,0,4.4,5
2019-06-01,4493,408789,3700,2,2,76,73,1850,0,4.56,9
2019-06-01,5567,510003,0,0,0,3,3,0,0,,0
2019-06-01,5598,201184,0,0,0,1,1,0,0,4.0,1
2019-06-01,5829,206361,0,0,0,4,4,0,0,5.0,1
2019-06-01,5829,206363,0,0,0,25,23,0,0,,0
2019-06-01,5829,206440,0,0,0,1,1,0,0,,0
2019-06-01,5829,207288,0,0,0,1,1,0,0,,0
2019-06-01,5829,304080,0,0,0,12,12,0,0,,0
2019-06-01,5829,408789,0,0,0,11,9,0,0,,0
2019-06-01,5829,551180,0,0,0,78,77,0,0,5.0,1
2019-06-01,5829,558846,0,0,0,93,87,0,0,4.57,7
2019-06-01,5829,558873,0,0,0,159,135,0,0,4.67,9
2019-06-01,5829,560271,0,0,0,10,10,0,0,,0
2019-06-01,6247,215430,0,0,0,12,12,0,0,2.0,1
2019-06-01,6247,407120,0,0,0,1,1,0,0,5.0,2
2019-06-01,6247,551228,0,0,0,9,9,0,0,,0
2019-06-01,6247,551736,0,0,0,7,7,0,0,5.0,1
2019-06-01,6817,507843,0,0,0,2,2,0,0,4.53,55
